#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  15300      1.43e+00      1.79e-02      4.91e-02    8.4e-04
  15400      1.51e+00      1.28e-02      5.22e-02    8.4e-04
  15500      1.86e+00      5.57e-02      6.41e-02    8.4e-04
  15600      2.24e+00      2.76e-02      7.71e-02    8.4e-04
  15700      1.67e+00      1.53e-01      5.73e-02    8.4e-04
  15800      1.24e+00      6.85e-02      4.25e-02    8.4e-04
  15900      1.05e+00      5.74e-03      3.61e-02    8.4e-04
  16000      1.42e+00      9.36e-03      4.90e-02    8.4e-04
  16100      1.72e+00      2.54e-02      5.93e-02    8.4e-04
  16200      1.57e+00      2.20e-02      5.40e-02    8.4e-04
  16300      1.65e+00      2.49e-02      5.68e-02    8.4e-04
  16400      9.44e-01      4.10e-02      3.25e-02    8.4e-04
  16500      1.75e+00      2.24e-02      6.04e-02    8.4e-04
  16600      1.99e+00      6.87e-02      6.87e-02    8.4e-04
  16700      8.87e-01      3.38e-03      3.06e-02    8.4e-04
  16800      1.29e+00      3.70e-02      4.45e-02    8.4e-04
  16900      1.54e+00      4.93e-02      5.30e-02    8.4e-04
  17000      1.12e+00      5.73e-02      3.85e-02    8.4e-04
  17100      1.37e+00      8.18e-02      4.73e-02    8.4e-04
  17200      2.50e+00      5.95e-02      8.61e-02    8.4e-04
  17300      1.06e+00      1.06e-02      3.66e-02    8.4e-04
  17400      1.77e+00      2.93e-02      6.12e-02    8.4e-04
  17500      9.13e-01      3.01e-02      3.15e-02    8.4e-04
  17600      1.47e+00      2.30e-02      5.08e-02    8.4e-04
  17700      1.54e+00      2.51e-02      5.31e-02    8.4e-04
  17800      2.87e+00      5.39e-02      9.89e-02    8.4e-04
  17900      1.30e+00      6.33e-02      4.48e-02    8.4e-04
  18000      1.36e+00      1.25e-02      4.70e-02    8.4e-04
  18100      1.57e+00      3.50e-02      5.40e-02    8.4e-04
  18200      1.90e+00      2.29e-02      6.55e-02    8.4e-04
  18300      1.16e+00      1.29e-02      4.01e-02    8.4e-04
  18400      1.91e+00      3.79e-02      6.57e-02    8.4e-04
  18500      8.68e-01      1.46e-02      2.99e-02    8.4e-04
  18600      1.09e+00      9.85e-03      3.75e-02    8.4e-04
  18700      1.53e+00      2.55e-02      5.29e-02    8.4e-04
  18800      1.40e+00      1.13e-02      4.84e-02    8.4e-04
  18900      1.95e+00      2.18e-02      6.71e-02    8.4e-04
  19000      1.61e+00      3.78e-02      5.54e-02    8.4e-04
  19100      1.14e+00      1.25e-02      3.93e-02    8.4e-04
  19200      2.19e+00      3.96e-02      7.56e-02    8.4e-04
  19300      2.17e+00      1.17e-02      7.48e-02    8.4e-04
  19400      1.49e+00      2.72e-02      5.14e-02    8.4e-04
  19500      1.79e+00      3.74e-02      6.18e-02    8.4e-04
  19600      1.20e+00      1.70e-02      4.15e-02    8.4e-04
  19700      1.17e+00      1.99e-02      4.04e-02    8.4e-04
  19800      1.19e+00      1.24e-02      4.11e-02    8.4e-04
  19900      1.32e+00      1.78e-02      4.55e-02    8.4e-04
  20000      1.87e+00      2.11e-02      6.64e-02    7.9e-04
  20100      1.19e+00      1.62e-02      4.22e-02    7.9e-04
  20200      1.12e+00      9.35e-03      3.98e-02    7.9e-04
  20300      2.18e+00      3.03e-02      7.72e-02    7.9e-04
  20400      1.18e+00      2.59e-02      4.18e-02    7.9e-04
  20500      2.01e+00      4.83e-02      7.11e-02    7.9e-04
  20600      9.20e-01      5.53e-03      3.27e-02    7.9e-04
  20700      2.07e+00      1.35e-02      7.34e-02    7.9e-04
  20800      1.12e+00      1.15e-02      3.98e-02    7.9e-04
  20900      1.14e+00      5.05e-02      4.05e-02    7.9e-04
  21000      1.40e+00      9.97e-03      4.95e-02    7.9e-04
  21100      2.08e+00      3.20e-02      7.36e-02    7.9e-04
  21200      1.69e+00      1.92e-02      5.99e-02    7.9e-04
  21300      1.94e+00      2.84e-02      6.89e-02    7.9e-04
  21400      1.13e+00      8.09e-03      4.01e-02    7.9e-04
  21500      1.28e+00      7.73e-03      4.54e-02    7.9e-04
  21600      1.44e+00      2.87e-02      5.10e-02    7.9e-04
  21700      1.90e+00      2.78e-02      6.74e-02    7.9e-04
  21800      9.22e-01      2.23e-02      3.27e-02    7.9e-04
  21900      1.26e+00      1.80e-02      4.48e-02    7.9e-04
  22000      1.31e+00      1.32e-02      4.66e-02    7.9e-04
  22100      9.97e-01      9.64e-03      3.54e-02    7.9e-04
  22200      1.07e+00      1.03e-02      3.81e-02    7.9e-04
  22300      1.26e+00      4.83e-02      4.47e-02    7.9e-04
  22400      1.94e+00      3.10e-02      6.87e-02    7.9e-04
  22500      2.01e+00      4.67e-02      7.12e-02    7.9e-04
  22600      1.24e+00      3.85e-02      4.39e-02    7.9e-04
  22700      9.58e-01      7.16e-03      3.40e-02    7.9e-04
  22800      1.26e+00      3.42e-02      4.46e-02    7.9e-04
  22900      1.20e+00      1.60e-02      4.25e-02    7.9e-04
  23000      1.38e+00      2.27e-02      4.88e-02    7.9e-04
  23100      1.04e+00      1.73e-02      3.70e-02    7.9e-04
  23200      1.31e+00      3.47e-02      4.66e-02    7.9e-04
  23300      1.10e+00      1.30e-02      3.89e-02    7.9e-04
  23400      9.68e-01      3.59e-02      3.43e-02    7.9e-04
  23500      1.25e+00      1.51e-02      4.44e-02    7.9e-04
  23600      1.62e+00      2.81e-02      5.74e-02    7.9e-04
  23700      1.03e+00      2.57e-02      3.65e-02    7.9e-04
  23800      1.17e+00      1.52e-02      4.14e-02    7.9e-04
  23900      1.36e+00      1.10e-02      4.84e-02    7.9e-04
  24000      1.02e+00      1.53e-02      3.62e-02    7.9e-04
  24100      1.64e+00      2.44e-02      5.80e-02    7.9e-04
  24200      1.25e+00      1.68e-02      4.42e-02    7.9e-04
  24300      1.83e+00      2.40e-02      6.48e-02    7.9e-04
  24400      1.33e+00      4.09e-02      4.71e-02    7.9e-04
  24500      1.74e+00      5.90e-02      6.17e-02    7.9e-04
  24600      1.33e+00      2.07e-02      4.71e-02    7.9e-04
  24700      9.45e-01      2.50e-02      3.35e-02    7.9e-04
  24800      1.28e+00      1.36e-02      4.55e-02    7.9e-04
  24900      1.34e+00      3.64e-02      4.76e-02    7.9e-04
  25000      1.89e+00      2.28e-02      6.89e-02    7.5e-04
  25100      1.63e+00      2.64e-02      5.95e-02    7.5e-04
  25200      1.38e+00      2.60e-02      5.05e-02    7.5e-04
  25300      2.63e+00      2.73e-02      9.60e-02    7.5e-04
  25400      1.70e+00      2.71e-02      6.19e-02    7.5e-04
  25500      2.26e+00      1.15e-02      8.26e-02    7.5e-04
  25600      1.25e+00      2.23e-02      4.56e-02    7.5e-04
  25700      1.16e+00      1.86e-02      4.23e-02    7.5e-04
  25800      1.99e+00      2.65e-02      7.26e-02    7.5e-04
  25900      1.31e+00      3.12e-02      4.79e-02    7.5e-04
  26000      1.54e+00      3.08e-02      5.61e-02    7.5e-04
  26100      1.04e+00      1.69e-02      3.79e-02    7.5e-04
  26200      2.11e+00      4.52e-02      7.71e-02    7.5e-04
  26300      1.32e+00      1.77e-02      4.82e-02    7.5e-04
  26400      1.15e+00      9.57e-03      4.20e-02    7.5e-04
  26500      1.09e+00      2.15e-02      3.97e-02    7.5e-04
  26600      1.14e+00      1.75e-02      4.16e-02    7.5e-04
  26700      1.59e+00      2.23e-02      5.81e-02    7.5e-04
  26800      1.81e+00      3.98e-02      6.59e-02    7.5e-04
  26900      1.61e+00      1.35e-02      5.88e-02    7.5e-04
  27000      1.10e+00      3.02e-02      4.01e-02    7.5e-04
  27100      1.85e+00      1.65e-02      6.74e-02    7.5e-04
  27200      1.15e+00      7.48e-03      4.20e-02    7.5e-04
  27300      1.20e+00      2.54e-02      4.39e-02    7.5e-04
  27400      1.25e+00      2.08e-02      4.56e-02    7.5e-04
  27500      1.53e+00      3.70e-02      5.59e-02    7.5e-04
  27600      1.22e+00      2.16e-02      4.46e-02    7.5e-04
  27700      1.40e+00      2.70e-02      5.09e-02    7.5e-04
  27800      1.64e+00      3.83e-02      5.98e-02    7.5e-04
  27900      1.18e+00      2.69e-02      4.31e-02    7.5e-04
  28000      1.06e+00      1.31e-02      3.86e-02    7.5e-04
  28100      1.56e+00      2.74e-02      5.69e-02    7.5e-04
  28200      8.55e-01      3.92e-02      3.11e-02    7.5e-04
  28300      1.43e+00      2.15e-02      5.20e-02    7.5e-04
  28400      1.97e+00      2.40e-02      7.18e-02    7.5e-04
  28500      9.93e-01      3.21e-02      3.62e-02    7.5e-04
  28600      1.02e+00      9.86e-03      3.72e-02    7.5e-04
  28700      1.38e+00      1.12e-02      5.02e-02    7.5e-04
  28800      1.27e+00      1.65e-02      4.62e-02    7.5e-04
  28900      1.04e+00      6.99e-02      3.78e-02    7.5e-04
  29000      1.48e+00      2.13e-02      5.41e-02    7.5e-04
  29100      2.07e+00      1.80e-02      7.56e-02    7.5e-04
  29200      1.50e+00      2.29e-02      5.47e-02    7.5e-04
  29300      1.74e+00      2.33e-02      6.36e-02    7.5e-04
  29400      9.22e-01      3.55e-02      3.36e-02    7.5e-04
  29500      1.06e+00      4.79e-03      3.86e-02    7.5e-04
  29600      1.18e+00      2.87e-02      4.31e-02    7.5e-04
  29700      1.13e+00      1.39e-02      4.11e-02    7.5e-04
  29800      2.04e+00      3.66e-02      7.43e-02    7.5e-04
  29900      1.48e+00      6.94e-03      5.39e-02    7.5e-04
  30000      1.31e+00      2.75e-02      4.91e-02    7.1e-04
  30100      1.10e+00      1.44e-02      4.14e-02    7.1e-04
  30200      1.08e+00      1.65e-02      4.06e-02    7.1e-04
  30300      8.45e-01      6.47e-03      3.17e-02    7.1e-04
  30400      1.17e+00      9.98e-03      4.40e-02    7.1e-04
  30500      1.51e+00      1.19e-02      5.68e-02    7.1e-04
  30600      8.50e-01      1.62e-02      3.19e-02    7.1e-04
  30700      1.20e+00      1.93e-02      4.50e-02    7.1e-04
  30800      1.50e+00      2.40e-02      5.64e-02    7.1e-04
  30900      1.90e+00      2.41e-02      7.12e-02    7.1e-04
  31000      9.20e-01      3.49e-02      3.45e-02    7.1e-04
  31100      1.98e+00      1.92e-02      7.45e-02    7.1e-04
  31200      1.22e+00      2.97e-02      4.60e-02    7.1e-04
  31300      1.55e+00      2.82e-03      5.81e-02    7.1e-04
  31400      1.38e+00      1.08e-02      5.19e-02    7.1e-04
  31500      1.93e+00      2.41e-02      7.26e-02    7.1e-04
  31600      1.41e+00      2.72e-02      5.30e-02    7.1e-04
  31700      1.64e+00      2.50e-02      6.17e-02    7.1e-04
  31800      1.37e+00      1.14e-02      5.14e-02    7.1e-04
  31900      1.02e+00      1.28e-02      3.85e-02    7.1e-04
  32000      1.00e+00      4.81e-02      3.75e-02    7.1e-04
  32100      2.51e+00      5.30e-02      9.44e-02    7.1e-04
  32200      1.18e+00      1.96e-02      4.44e-02    7.1e-04
  32300      1.82e+00      1.68e-02      6.83e-02    7.1e-04
  32400      1.07e+00      2.21e-02      4.02e-02    7.1e-04
  32500      1.45e+00      2.09e-02      5.44e-02    7.1e-04
  32600      1.08e+00      1.87e-02      4.06e-02    7.1e-04
  32700      1.03e+00      9.27e-03      3.87e-02    7.1e-04
  32800      1.63e+00      2.51e-02      6.14e-02    7.1e-04
  32900      8.49e-01      1.24e-02      3.19e-02    7.1e-04
  33000      1.18e+00      1.85e-02      4.43e-02    7.1e-04
  33100      1.24e+00      2.35e-02      4.65e-02    7.1e-04
  33200      1.12e+00      2.18e-02      4.20e-02    7.1e-04
  33300      1.63e+00      2.49e-02      6.14e-02    7.1e-04
  33400      1.34e+00      4.54e-02      5.02e-02    7.1e-04
  33500      9.66e-01      1.40e-02      3.63e-02    7.1e-04
  33600      2.05e+00      2.92e-02      7.69e-02    7.1e-04
  33700      1.03e+00      9.42e-03      3.86e-02    7.1e-04
  33800      1.09e+00      4.17e-03      4.08e-02    7.1e-04
  33900      3.14e+00      4.47e-02      1.18e-01    7.1e-04
  34000      1.20e+00      1.70e-02      4.49e-02    7.1e-04
  34100      1.11e+00      6.12e-03      4.18e-02    7.1e-04
  34200      1.30e+00      2.28e-02      4.88e-02    7.1e-04
  34300      1.09e+00      2.58e-02      4.08e-02    7.1e-04
  34400      2.10e+00      4.22e-02      7.90e-02    7.1e-04
  34500      1.37e+00      9.83e-03      5.16e-02    7.1e-04
  34600      9.66e-01      2.20e-02      3.63e-02    7.1e-04
  34700      9.42e-01      5.03e-03      3.54e-02    7.1e-04
  34800      9.90e-01      1.03e-02      3.72e-02    7.1e-04
  34900      9.42e-01      1.12e-02      3.54e-02    7.1e-04
  35000      2.08e+00      1.27e-02      8.03e-02    6.7e-04
  35100      1.35e+00      2.01e-02      5.23e-02    6.7e-04
  35200      9.89e-01      1.64e-02      3.82e-02    6.7e-04
  35300      1.90e+00      8.28e-03      7.34e-02    6.7e-04
  35400      1.07e+00      1.86e-02      4.14e-02    6.7e-04
  35500      1.26e+00      1.43e-02      4.88e-02    6.7e-04
  35600      1.65e+00      3.30e-02      6.39e-02    6.7e-04
  35700      1.04e+00      1.11e-02      4.00e-02    6.7e-04
  35800      1.11e+00      1.25e-02      4.31e-02    6.7e-04
  35900      1.11e+00      1.05e-02      4.28e-02    6.7e-04
  36000      1.26e+00      1.30e-02      4.87e-02    6.7e-04
  36100      9.38e-01      1.76e-02      3.63e-02    6.7e-04
  36200      1.71e+00      9.12e-03      6.62e-02    6.7e-04
  36300      1.32e+00      2.39e-02      5.09e-02    6.7e-04
  36400      1.19e+00      3.50e-02      4.59e-02    6.7e-04
  36500      9.18e-01      6.00e-03      3.55e-02    6.7e-04
  36600      1.37e+00      1.38e-02      5.28e-02    6.7e-04
  36700      1.13e+00      2.56e-02      4.38e-02    6.7e-04
  36800      9.06e-01      8.12e-03      3.50e-02    6.7e-04
  36900      1.80e+00      1.32e-02      6.94e-02    6.7e-04
  37000      1.14e+00      1.05e-02      4.42e-02    6.7e-04
  37100      1.14e+00      1.84e-02      4.40e-02    6.7e-04
  37200      8.49e-01      1.45e-02      3.28e-02    6.7e-04
  37300      9.94e-01      1.32e-02      3.84e-02    6.7e-04
  37400      1.26e+00      1.31e-02      4.88e-02    6.7e-04
  37500      1.61e+00      2.76e-02      6.24e-02    6.7e-04
  37600      1.02e+00      1.93e-02      3.93e-02    6.7e-04
  37700      1.31e+00      2.02e-02      5.06e-02    6.7e-04
  37800      1.35e+00      1.49e-02      5.22e-02    6.7e-04
  37900      1.38e+00      4.09e-02      5.33e-02    6.7e-04
  38000      1.07e+00      1.50e-02      4.13e-02    6.7e-04
  38100      1.18e+00      1.76e-02      4.57e-02    6.7e-04
  38200      1.23e+00      1.35e-02      4.77e-02    6.7e-04
  38300      1.06e+00      1.39e-02      4.11e-02    6.7e-04
  38400      2.28e+00      4.62e-02      8.81e-02    6.7e-04
  38500      1.26e+00      1.43e-02      4.86e-02    6.7e-04
  38600      1.43e+00      2.97e-02      5.52e-02    6.7e-04
  38700      1.52e+00      3.26e-02      5.89e-02    6.7e-04
  38800      1.21e+00      1.66e-02      4.69e-02    6.7e-04
  38900      1.11e+00      1.40e-02      4.31e-02    6.7e-04
  39000      1.45e+00      1.03e-02      5.59e-02    6.7e-04
  39100      1.48e+00      1.51e-02      5.73e-02    6.7e-04
  39200      1.20e+00      1.11e-02      4.64e-02    6.7e-04
  39300      2.09e+00      1.94e-02      8.07e-02    6.7e-04
  39400      1.08e+00      1.20e-02      4.17e-02    6.7e-04
  39500      1.31e+00      2.72e-02      5.04e-02    6.7e-04
  39600      1.35e+00      2.05e-02      5.23e-02    6.7e-04
  39700      7.58e-01      1.21e-02      2.93e-02    6.7e-04
  39800      1.31e+00      1.86e-02      5.08e-02    6.7e-04
  39900      1.20e+00      1.51e-02      4.65e-02    6.7e-04
  40000      8.89e-01      8.37e-03      3.54e-02    6.3e-04
  40100      1.17e+00      2.19e-02      4.64e-02    6.3e-04
  40200      9.32e-01      1.37e-02      3.71e-02    6.3e-04
  40300      1.26e+00      1.21e-02      5.03e-02    6.3e-04
  40400      1.46e+00      2.34e-02      5.81e-02    6.3e-04
  40500      1.38e+00      3.57e-02      5.49e-02    6.3e-04
  40600      1.46e+00      2.79e-02      5.80e-02    6.3e-04
  40700      1.15e+00      1.70e-02      4.56e-02    6.3e-04
  40800      1.39e+00      1.56e-02      5.52e-02    6.3e-04
  40900      1.44e+00      1.82e-02      5.75e-02    6.3e-04
  41000      1.14e+00      2.60e-02      4.54e-02    6.3e-04
  41100      1.44e+00      9.87e-03      5.73e-02    6.3e-04
  41200      1.00e+00      1.12e-02      3.99e-02    6.3e-04
  41300      1.95e+00      2.17e-02      7.76e-02    6.3e-04
  41400      1.24e+00      9.86e-03      4.92e-02    6.3e-04
  41500      8.84e-01      2.10e-02      3.52e-02    6.3e-04
  41600      8.64e-01      1.87e-02      3.44e-02    6.3e-04
  41700      1.50e+00      1.89e-02      5.97e-02    6.3e-04
  41800      8.09e-01      7.76e-03      3.22e-02    6.3e-04
  41900      1.82e+00      3.51e-02      7.22e-02    6.3e-04
  42000      1.42e+00      1.60e-02      5.66e-02    6.3e-04
  42100      1.81e+00      2.21e-02      7.21e-02    6.3e-04
  42200      1.85e+00      2.00e-02      7.34e-02    6.3e-04
  42300      1.86e+00      3.11e-02      7.41e-02    6.3e-04
  42400      1.13e+00      1.34e-02      4.50e-02    6.3e-04
  42500      2.18e+00      4.59e-02      8.69e-02    6.3e-04
  42600      1.30e+00      1.12e-02      5.18e-02    6.3e-04
  42700      1.07e+00      1.24e-02      4.25e-02    6.3e-04
  42800      1.09e+00      1.43e-02      4.34e-02    6.3e-04
  42900      1.22e+00      8.14e-03      4.87e-02    6.3e-04
  43000      8.54e-01      1.42e-02      3.40e-02    6.3e-04
  43100      1.13e+00      2.98e-02      4.48e-02    6.3e-04
  43200      1.15e+00      1.74e-02      4.57e-02    6.3e-04
  43300      1.52e+00      1.65e-02      6.05e-02    6.3e-04
  43400      2.06e+00      3.44e-02      8.18e-02    6.3e-04
