#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  21000      1.69e+00      1.38e-02      5.99e-02    7.9e-04
  21100      1.14e+00      1.59e-02      4.03e-02    7.9e-04
  21200      1.99e+00      4.10e-02      7.06e-02    7.9e-04
  21300      1.18e+00      6.53e-02      4.17e-02    7.9e-04
  21400      1.58e+00      2.67e-02      5.60e-02    7.9e-04
  21500      1.97e+00      3.70e-02      6.97e-02    7.9e-04
  21600      1.16e+00      2.07e-02      4.11e-02    7.9e-04
  21700      1.55e+00      1.96e-02      5.51e-02    7.9e-04
  21800      2.02e+00      4.92e-02      7.18e-02    7.9e-04
  21900      1.34e+00      5.00e-02      4.74e-02    7.9e-04
  22000      9.95e-01      4.22e-02      3.53e-02    7.9e-04
  22100      1.30e+00      1.21e-02      4.62e-02    7.9e-04
  22200      1.70e+00      2.23e-02      6.03e-02    7.9e-04
  22300      1.28e+00      2.92e-02      4.54e-02    7.9e-04
  22400      1.49e+00      2.93e-02      5.28e-02    7.9e-04
  22500      1.29e+00      2.32e-02      4.56e-02    7.9e-04
  22600      1.67e+00      2.13e-02      5.92e-02    7.9e-04
  22700      1.27e+00      3.20e-02      4.51e-02    7.9e-04
  22800      1.24e+00      1.70e-02      4.42e-02    7.9e-04
  22900      1.38e+00      2.99e-02      4.90e-02    7.9e-04
  23000      1.07e+00      1.84e-02      3.81e-02    7.9e-04
  23100      1.74e+00      3.47e-02      6.16e-02    7.9e-04
  23200      1.54e+00      1.02e-02      5.46e-02    7.9e-04
  23300      1.34e+00      1.96e-02      4.77e-02    7.9e-04
  23400      1.48e+00      1.37e-01      5.21e-02    7.9e-04
  23500      1.21e+00      2.27e-02      4.29e-02    7.9e-04
  23600      2.26e+00      4.39e-02      8.03e-02    7.9e-04
  23700      1.70e+00      3.06e-02      6.03e-02    7.9e-04
  23800      1.38e+00      9.80e-03      4.91e-02    7.9e-04
  23900      1.96e+00      4.11e-02      6.95e-02    7.9e-04
  24000      1.84e+00      1.49e-02      6.53e-02    7.9e-04
  24100      1.72e+00      5.38e-02      6.10e-02    7.9e-04
  24200      1.72e+00      3.13e-02      6.11e-02    7.9e-04
  24300      1.69e+00      5.17e-02      5.98e-02    7.9e-04
  24400      1.10e+00      9.20e-03      3.91e-02    7.9e-04
  24500      1.23e+00      1.68e-02      4.37e-02    7.9e-04
  24600      1.25e+00      1.91e-02      4.42e-02    7.9e-04
  24700      1.90e+00      1.93e-02      6.75e-02    7.9e-04
  24800      1.08e+00      3.46e-02      3.82e-02    7.9e-04
  24900      9.72e-01      2.66e-02      3.45e-02    7.9e-04
  25000      1.85e+00      3.77e-02      6.75e-02    7.5e-04
  25100      1.52e+00      1.26e-02      5.53e-02    7.5e-04
  25200      1.02e+00      1.48e-02      3.71e-02    7.5e-04
  25300      1.15e+00      2.20e-02      4.18e-02    7.5e-04
  25400      1.39e+00      1.24e-02      5.07e-02    7.5e-04
  25500      1.43e+00      2.19e-02      5.23e-02    7.5e-04
  25600      1.20e+00      7.92e-02      4.37e-02    7.5e-04
  25700      1.09e+00      1.66e-02      3.97e-02    7.5e-04
  25800      1.57e+00      1.89e-02      5.71e-02    7.5e-04
  25900      1.05e+00      5.45e-02      3.82e-02    7.5e-04
  26000      1.72e+00      1.50e-02      6.30e-02    7.5e-04
  26100      1.41e+00      4.14e-02      5.15e-02    7.5e-04
  26200      1.45e+00      1.84e-02      5.30e-02    7.5e-04
  26300      1.67e+00      2.64e-02      6.10e-02    7.5e-04
  26400      1.49e+00      4.29e-02      5.42e-02    7.5e-04
  26500      1.56e+00      1.34e-02      5.69e-02    7.5e-04
  26600      1.80e+00      3.57e-02      6.59e-02    7.5e-04
  26700      1.10e+00      2.69e-02      4.02e-02    7.5e-04
  26800      1.94e+00      5.59e-02      7.07e-02    7.5e-04
  26900      2.07e+00      2.48e-02      7.56e-02    7.5e-04
  27000      1.39e+00      2.98e-02      5.06e-02    7.5e-04
  27100      1.84e+00      2.05e-02      6.71e-02    7.5e-04
  27200      1.65e+00      1.56e-02      6.02e-02    7.5e-04
  27300      1.63e+00      3.31e-02      5.95e-02    7.5e-04
  27400      1.50e+00      2.36e-02      5.46e-02    7.5e-04
  27500      2.00e+00      3.54e-02      7.30e-02    7.5e-04
  27600      1.38e+00      1.72e-02      5.03e-02    7.5e-04
  27700      1.85e+00      3.37e-02      6.74e-02    7.5e-04
  27800      1.85e+00      5.79e-02      6.73e-02    7.5e-04
  27900      1.57e+00      2.41e-02      5.74e-02    7.5e-04
  28000      1.57e+00      3.86e-02      5.72e-02    7.5e-04
  28100      1.75e+00      2.66e-02      6.40e-02    7.5e-04
  28200      1.57e+00      8.70e-03      5.75e-02    7.5e-04
  28300      1.71e+00      4.19e-02      6.24e-02    7.5e-04
  28400      2.06e+00      3.47e-02      7.52e-02    7.5e-04
  28500      1.39e+00      3.07e-02      5.06e-02    7.5e-04
  28600      1.13e+00      2.02e-02      4.14e-02    7.5e-04
  28700      1.36e+00      2.13e-02      4.98e-02    7.5e-04
  28800      1.65e+00      2.79e-02      6.04e-02    7.5e-04
  28900      1.97e+00      1.99e-02      7.20e-02    7.5e-04
  29000      1.34e+00      1.95e-02      4.89e-02    7.5e-04
  29100      1.37e+00      2.66e-02      5.01e-02    7.5e-04
  29200      1.63e+00      2.81e-02      5.94e-02    7.5e-04
  29300      1.67e+00      2.26e-02      6.11e-02    7.5e-04
  29400      1.51e+00      1.72e-02      5.50e-02    7.5e-04
  29500      1.65e+00      1.86e-02      6.04e-02    7.5e-04
  29600      1.02e+00      2.44e-02      3.70e-02    7.5e-04
  29700      1.85e+00      3.50e-02      6.77e-02    7.5e-04
  29800      1.98e+00      4.91e-02      7.22e-02    7.5e-04
  29900      1.12e+00      4.79e-02      4.09e-02    7.5e-04
  30000      1.85e+00      4.13e-02      6.93e-02    7.1e-04
  30100      9.67e-01      1.30e-02      3.63e-02    7.1e-04
  30200      1.47e+00      3.88e-02      5.52e-02    7.1e-04
  30300      1.65e+00      3.36e-02      6.19e-02    7.1e-04
  30400      1.11e+00      2.05e-02      4.18e-02    7.1e-04
  30500      2.06e+00      1.82e-02      7.73e-02    7.1e-04
  30600      1.54e+00      1.17e-02      5.79e-02    7.1e-04
  30700      1.92e+00      4.66e-02      7.21e-02    7.1e-04
  30800      1.72e+00      1.92e-02      6.45e-02    7.1e-04
  30900      2.41e+00      6.12e-02      9.04e-02    7.1e-04
  31000      1.89e+00      2.66e-02      7.11e-02    7.1e-04
  31100      7.39e-01      6.55e-03      2.78e-02    7.1e-04
  31200      1.15e+00      2.27e-02      4.32e-02    7.1e-04
  31300      1.51e+00      1.24e-02      5.67e-02    7.1e-04
  31400      1.03e+00      9.46e-03      3.87e-02    7.1e-04
  31500      1.13e+00      1.85e-02      4.23e-02    7.1e-04
  31600      1.50e+00      2.89e-02      5.63e-02    7.1e-04
  31700      1.13e+00      3.98e-02      4.26e-02    7.1e-04
  31800      1.48e+00      1.63e-02      5.56e-02    7.1e-04
  31900      1.77e+00      3.44e-02      6.66e-02    7.1e-04
  32000      1.88e+00      3.36e-02      7.05e-02    7.1e-04
  32100      1.76e+00      1.75e-02      6.62e-02    7.1e-04
  32200      1.08e+00      1.66e-02      4.07e-02    7.1e-04
  32300      1.86e+00      1.93e-02      7.00e-02    7.1e-04
  32400      1.63e+00      3.18e-02      6.11e-02    7.1e-04
  32500      1.98e+00      3.29e-02      7.44e-02    7.1e-04
  32600      1.01e+00      9.81e-03      3.80e-02    7.1e-04
  32700      1.63e+00      3.35e-02      6.14e-02    7.1e-04
  32800      9.58e-01      3.90e-03      3.60e-02    7.1e-04
  32900      1.44e+00      2.45e-02      5.40e-02    7.1e-04
  33000      1.73e+00      2.34e-02      6.50e-02    7.1e-04
  33100      1.15e+00      6.70e-03      4.31e-02    7.1e-04
  33200      1.29e+00      1.02e-02      4.85e-02    7.1e-04
  33300      1.17e+00      1.12e-02      4.41e-02    7.1e-04
  33400      1.35e+00      3.43e-02      5.06e-02    7.1e-04
  33500      1.07e+00      1.56e-02      4.01e-02    7.1e-04
  33600      1.70e+00      4.39e-02      6.39e-02    7.1e-04
  33700      1.47e+00      1.96e-02      5.52e-02    7.1e-04
  33800      5.36e-01      1.17e-02      2.01e-02    7.1e-04
  33900      1.63e+00      1.58e-02      6.14e-02    7.1e-04
  34000      7.88e-01      4.47e-03      2.96e-02    7.1e-04
  34100      1.23e+00      1.38e-02      4.63e-02    7.1e-04
  34200      1.30e+00      1.45e-02      4.88e-02    7.1e-04
  34300      1.10e+00      1.37e-02      4.15e-02    7.1e-04
  34400      1.52e+00      1.45e-02      5.71e-02    7.1e-04
  34500      1.47e+00      3.27e-02      5.52e-02    7.1e-04
  34600      1.41e+00      2.48e-02      5.31e-02    7.1e-04
  34700      9.83e-01      6.27e-03      3.69e-02    7.1e-04
  34800      1.92e+00      2.13e-02      7.23e-02    7.1e-04
  34900      2.00e+00      3.46e-02      7.52e-02    7.1e-04
  35000      8.41e-01      1.44e-02      3.25e-02    6.7e-04
  35100      1.36e+00      1.59e-02      5.27e-02    6.7e-04
  35200      1.41e+00      3.35e-02      5.46e-02    6.7e-04
  35300      9.93e-01      5.49e-03      3.84e-02    6.7e-04
  35400      1.19e+00      1.38e-02      4.60e-02    6.7e-04
  35500      1.12e+00      4.44e-02      4.33e-02    6.7e-04
  35600      2.62e+00      4.58e-02      1.01e-01    6.7e-04
  35700      1.46e+00      5.62e-02      5.65e-02    6.7e-04
  35800      1.50e+00      1.47e-02      5.80e-02    6.7e-04
  35900      1.40e+00      1.68e-02      5.41e-02    6.7e-04
  36000      1.89e+00      4.12e-02      7.31e-02    6.7e-04
  36100      1.86e+00      1.59e-02      7.18e-02    6.7e-04
  36200      1.77e+00      3.00e-02      6.83e-02    6.7e-04
  36300      2.11e+00      3.88e-02      8.16e-02    6.7e-04
  36400      2.18e+00      3.88e-02      8.42e-02    6.7e-04
  36500      1.50e+00      1.86e-02      5.82e-02    6.7e-04
  36600      1.17e+00      8.13e-03      4.52e-02    6.7e-04
  36700      9.10e-01      7.81e-03      3.52e-02    6.7e-04
  36800      1.76e+00      2.75e-02      6.81e-02    6.7e-04
  36900      1.18e+00      3.30e-02      4.56e-02    6.7e-04
  37000      1.45e+00      1.59e-02      5.60e-02    6.7e-04
  37100      1.24e+00      1.37e-02      4.81e-02    6.7e-04
  37200      1.55e+00      2.99e-02      5.98e-02    6.7e-04
  37300      1.59e+00      2.54e-02      6.14e-02    6.7e-04
  37400      1.34e+00      1.97e-02      5.20e-02    6.7e-04
  37500      1.41e+00      2.76e-02      5.44e-02    6.7e-04
  37600      1.41e+00      9.47e-03      5.47e-02    6.7e-04
  37700      1.53e+00      2.14e-02      5.91e-02    6.7e-04
  37800      1.38e+00      3.76e-02      5.33e-02    6.7e-04
  37900      1.37e+00      1.19e-02      5.31e-02    6.7e-04
  38000      1.08e+00      1.63e-02      4.19e-02    6.7e-04
  38100      1.44e+00      2.61e-02      5.58e-02    6.7e-04
  38200      1.44e+00      2.76e-02      5.55e-02    6.7e-04
  38300      1.28e+00      1.60e-02      4.93e-02    6.7e-04
  38400      1.95e+00      5.77e-02      7.53e-02    6.7e-04
  38500      8.00e-01      1.10e-02      3.09e-02    6.7e-04
  38600      1.86e+00      6.24e-02      7.17e-02    6.7e-04
  38700      1.79e+00      2.33e-02      6.90e-02    6.7e-04
  38800      1.40e+00      9.98e-03      5.40e-02    6.7e-04
  38900      1.39e+00      2.76e-02      5.39e-02    6.7e-04
  39000      1.46e+00      3.00e-02      5.64e-02    6.7e-04
  39100      1.24e+00      1.52e-02      4.78e-02    6.7e-04
  39200      1.29e+00      1.83e-02      4.98e-02    6.7e-04
  39300      1.04e+00      2.04e-02      4.02e-02    6.7e-04
  39400      1.29e+00      3.02e-02      4.99e-02    6.7e-04
  39500      1.64e+00      2.97e-02      6.34e-02    6.7e-04
  39600      1.45e+00      1.20e-02      5.62e-02    6.7e-04
  39700      1.23e+00      1.80e-02      4.76e-02    6.7e-04
  39800      1.78e+00      1.52e-02      6.89e-02    6.7e-04
  39900      1.02e+00      1.26e-02      3.96e-02    6.7e-04
  40000      1.62e+00      8.68e-03      6.44e-02    6.3e-04
  40100      1.77e+00      2.53e-02      7.06e-02    6.3e-04
  40200      1.26e+00      2.50e-02      5.01e-02    6.3e-04
  40300      1.77e+00      2.62e-02      7.03e-02    6.3e-04
  40400      8.73e-01      1.04e-02      3.47e-02    6.3e-04
  40500      1.24e+00      2.49e-02      4.92e-02    6.3e-04
  40600      1.59e+00      2.69e-02      6.31e-02    6.3e-04
  40700      1.23e+00      1.64e-02      4.89e-02    6.3e-04
  40800      1.21e+00      1.49e-02      4.83e-02    6.3e-04
  40900      1.70e+00      2.79e-02      6.78e-02    6.3e-04
  41000      1.05e+00      1.44e-02      4.18e-02    6.3e-04
  41100      1.13e+00      2.38e-02      4.49e-02    6.3e-04
  41200      1.36e+00      2.26e-02      5.41e-02    6.3e-04
  41300      9.80e-01      3.70e-02      3.89e-02    6.3e-04
  41400      1.32e+00      1.17e-02      5.24e-02    6.3e-04
  41500      1.36e+00      1.39e-02      5.40e-02    6.3e-04
  41600      1.66e+00      2.32e-02      6.59e-02    6.3e-04
  41700      1.55e+00      2.74e-02      6.18e-02    6.3e-04
  41800      1.21e+00      2.79e-03      4.81e-02    6.3e-04
  41900      1.28e+00      9.36e-03      5.08e-02    6.3e-04
  42000      1.38e+00      3.47e-02      5.49e-02    6.3e-04
  42100      1.31e+00      1.37e-02      5.22e-02    6.3e-04
  42200      1.18e+00      2.37e-02      4.69e-02    6.3e-04
  42300      1.34e+00      8.67e-03      5.33e-02    6.3e-04
  42400      1.11e+00      2.21e-02      4.42e-02    6.3e-04
  42500      1.52e+00      3.05e-02      6.06e-02    6.3e-04
  42600      1.31e+00      8.97e-03      5.20e-02    6.3e-04
  42700      1.21e+00      1.11e-02      4.83e-02    6.3e-04
  42800      1.03e+00      3.02e-02      4.10e-02    6.3e-04
  42900      1.65e+00      2.13e-02      6.58e-02    6.3e-04
  43000      1.64e+00      2.34e-02      6.53e-02    6.3e-04
  43100      1.03e+00      2.44e-02      4.08e-02    6.3e-04
  43200      8.19e-01      1.50e-02      3.26e-02    6.3e-04
  43300      1.52e+00      2.07e-02      6.05e-02    6.3e-04
  43400      1.04e+00      4.22e-03      4.13e-02    6.3e-04
