#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  39100      2.51e+00      2.70e-02      9.71e-02    6.7e-04
  39200      1.42e+00      2.38e-02      5.49e-02    6.7e-04
  39300      1.54e+00      2.99e-02      5.97e-02    6.7e-04
  39400      1.66e+00      2.84e-02      6.43e-02    6.7e-04
  39500      1.11e+00      1.60e-02      4.29e-02    6.7e-04
  39600      1.47e+00      2.28e-02      5.70e-02    6.7e-04
  39700      1.30e+00      8.13e-03      5.04e-02    6.7e-04
  39800      1.10e+00      1.08e-02      4.26e-02    6.7e-04
  39900      1.50e+00      1.73e-02      5.82e-02    6.7e-04
  40000      1.76e+00      1.52e-02      7.02e-02    6.3e-04
  40100      1.90e+00      2.13e-02      7.54e-02    6.3e-04
  40200      1.90e+00      1.94e-02      7.57e-02    6.3e-04
  40300      9.48e-01      8.56e-03      3.77e-02    6.3e-04
  40400      1.11e+00      2.38e-02      4.42e-02    6.3e-04
  40500      1.50e+00      2.25e-02      5.98e-02    6.3e-04
  40600      1.34e+00      1.07e-02      5.33e-02    6.3e-04
  40700      1.72e+00      2.00e-02      6.85e-02    6.3e-04
  40800      1.67e+00      2.79e-02      6.65e-02    6.3e-04
  40900      1.53e+00      1.70e-02      6.07e-02    6.3e-04
  41000      8.79e-01      7.39e-03      3.50e-02    6.3e-04
  41100      9.12e-01      2.23e-02      3.63e-02    6.3e-04
  41200      1.29e+00      2.87e-02      5.15e-02    6.3e-04
  41300      2.26e+00      4.25e-02      8.99e-02    6.3e-04
  41400      1.18e+00      1.30e-02      4.68e-02    6.3e-04
  41500      1.11e+00      1.69e-02      4.40e-02    6.3e-04
  41600      1.81e+00      4.07e-02      7.22e-02    6.3e-04
  41700      1.80e+00      2.51e-02      7.16e-02    6.3e-04
  41800      1.34e+00      1.31e-02      5.33e-02    6.3e-04
  41900      1.11e+00      2.10e-02      4.42e-02    6.3e-04
  42000      1.76e+00      1.45e-02      7.01e-02    6.3e-04
  42100      1.72e+00      2.58e-02      6.85e-02    6.3e-04
  42200      1.47e+00      1.93e-02      5.83e-02    6.3e-04
  42300      1.20e+00      9.79e-03      4.76e-02    6.3e-04
  42400      1.29e+00      9.20e-03      5.12e-02    6.3e-04
  42500      1.59e+00      2.85e-02      6.33e-02    6.3e-04
  42600      1.56e+00      1.79e-02      6.23e-02    6.3e-04
  42700      1.23e+00      2.77e-02      4.89e-02    6.3e-04
  42800      1.25e+00      2.67e-02      4.95e-02    6.3e-04
  42900      1.07e+00      1.12e-02      4.25e-02    6.3e-04
  43000      1.14e+00      1.03e-02      4.55e-02    6.3e-04
  43100      1.73e+00      1.51e-02      6.88e-02    6.3e-04
  43200      1.72e+00      1.70e-02      6.85e-02    6.3e-04
  43300      9.49e-01      1.29e-02      3.78e-02    6.3e-04
  43400      1.34e+00      7.36e-03      5.33e-02    6.3e-04
