#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  18800      1.43e+00      2.66e-02      4.93e-02    8.4e-04
  18900      1.35e+00      2.46e-02      4.64e-02    8.4e-04
  19000      1.85e+00      2.49e-02      6.38e-02    8.4e-04
  19100      1.40e+00      3.45e-02      4.84e-02    8.4e-04
  19200      1.60e+00      3.60e-02      5.51e-02    8.4e-04
  19300      2.25e+00      5.39e-02      7.74e-02    8.4e-04
  19400      1.60e+00      4.96e-02      5.51e-02    8.4e-04
  19500      1.47e+00      2.74e-02      5.05e-02    8.4e-04
  19600      1.28e+00      2.18e-02      4.41e-02    8.4e-04
  19700      1.90e+00      3.54e-02      6.56e-02    8.4e-04
  19800      1.71e+00      3.62e-02      5.90e-02    8.4e-04
  19900      1.67e+00      6.45e-02      5.74e-02    8.4e-04
  20000      1.77e+00      4.88e-02      6.26e-02    7.9e-04
  20100      1.49e+00      1.29e-02      5.27e-02    7.9e-04
  20200      1.20e+00      6.59e-03      4.25e-02    7.9e-04
  20300      1.34e+00      3.99e-02      4.77e-02    7.9e-04
  20400      1.24e+00      2.28e-02      4.40e-02    7.9e-04
  20500      1.75e+00      2.69e-02      6.20e-02    7.9e-04
  20600      1.36e+00      2.34e-02      4.81e-02    7.9e-04
  20700      9.72e-01      2.37e-02      3.45e-02    7.9e-04
  20800      1.31e+00      8.67e-02      4.63e-02    7.9e-04
  20900      1.78e+00      4.77e-02      6.32e-02    7.9e-04
  21000      1.22e+00      9.41e-02      4.31e-02    7.9e-04
  21100      1.43e+00      2.16e-02      5.07e-02    7.9e-04
  21200      1.30e+00      2.18e-02      4.61e-02    7.9e-04
  21300      1.35e+00      3.71e-02      4.79e-02    7.9e-04
  21400      1.62e+00      3.03e-02      5.74e-02    7.9e-04
  21500      1.72e+00      5.73e-02      6.09e-02    7.9e-04
  21600      1.96e+00      2.64e-02      6.94e-02    7.9e-04
  21700      1.33e+00      2.33e-02      4.71e-02    7.9e-04
  21800      1.31e+00      4.28e-02      4.64e-02    7.9e-04
  21900      1.99e+00      3.09e-02      7.05e-02    7.9e-04
  22000      1.24e+00      1.87e-02      4.40e-02    7.9e-04
  22100      1.21e+00      5.45e-02      4.29e-02    7.9e-04
  22200      1.21e+00      1.02e-02      4.28e-02    7.9e-04
  22300      1.36e+00      4.42e-02      4.83e-02    7.9e-04
  22400      1.55e+00      4.19e-02      5.48e-02    7.9e-04
  22500      1.71e+00      2.78e-02      6.06e-02    7.9e-04
  22600      1.84e+00      3.88e-02      6.54e-02    7.9e-04
  22700      1.69e+00      6.38e-02      5.97e-02    7.9e-04
  22800      7.65e-01      2.85e-02      2.71e-02    7.9e-04
  22900      1.65e+00      3.64e-02      5.85e-02    7.9e-04
  23000      1.15e+00      3.81e-02      4.06e-02    7.9e-04
  23100      1.77e+00      2.50e-02      6.29e-02    7.9e-04
  23200      1.62e+00      3.02e-02      5.73e-02    7.9e-04
  23300      1.66e+00      1.90e-02      5.90e-02    7.9e-04
  23400      7.89e-01      2.61e-02      2.80e-02    7.9e-04
  23500      1.99e+00      2.41e-02      7.05e-02    7.9e-04
  23600      2.13e+00      3.20e-02      7.56e-02    7.9e-04
  23700      1.60e+00      1.55e-02      5.69e-02    7.9e-04
  23800      1.31e+00      1.07e-02      4.66e-02    7.9e-04
  23900      1.83e+00      7.58e-02      6.48e-02    7.9e-04
  24000      1.03e+00      5.39e-02      3.66e-02    7.9e-04
  24100      1.65e+00      6.95e-02      5.84e-02    7.9e-04
  24200      2.02e+00      2.80e-02      7.16e-02    7.9e-04
  24300      1.00e+00      1.27e-02      3.56e-02    7.9e-04
  24400      8.94e-01      6.38e-03      3.17e-02    7.9e-04
  24500      1.51e+00      3.19e-02      5.34e-02    7.9e-04
  24600      2.17e+00      2.96e-02      7.71e-02    7.9e-04
  24700      1.92e+00      3.17e-02      6.83e-02    7.9e-04
  24800      1.49e+00      6.02e-02      5.26e-02    7.9e-04
  24900      1.54e+00      1.71e-02      5.46e-02    7.9e-04
  25000      1.75e+00      4.06e-02      6.40e-02    7.5e-04
  25100      1.37e+00      5.33e-03      4.99e-02    7.5e-04
  25200      1.12e+00      4.02e-02      4.07e-02    7.5e-04
  25300      1.46e+00      2.78e-02      5.34e-02    7.5e-04
  25400      1.61e+00      6.24e-02      5.89e-02    7.5e-04
  25500      1.55e+00      8.87e-03      5.65e-02    7.5e-04
  25600      1.46e+00      3.79e-02      5.33e-02    7.5e-04
  25700      1.50e+00      2.79e-02      5.48e-02    7.5e-04
  25800      1.51e+00      1.72e-02      5.51e-02    7.5e-04
  25900      1.56e+00      2.67e-02      5.69e-02    7.5e-04
  26000      1.43e+00      3.39e-02      5.22e-02    7.5e-04
  26100      1.70e+00      3.14e-02      6.21e-02    7.5e-04
  26200      1.57e+00      7.22e-02      5.71e-02    7.5e-04
  26300      1.20e+00      5.36e-03      4.37e-02    7.5e-04
  26400      1.95e+00      3.47e-02      7.11e-02    7.5e-04
  26500      1.48e+00      7.38e-02      5.39e-02    7.5e-04
  26600      1.73e+00      4.50e-02      6.31e-02    7.5e-04
  26700      9.79e-01      5.50e-02      3.56e-02    7.5e-04
  26800      1.41e+00      1.70e-02      5.13e-02    7.5e-04
  26900      1.43e+00      1.55e-02      5.21e-02    7.5e-04
  27000      1.13e+00      1.07e-02      4.13e-02    7.5e-04
  27100      8.94e-01      1.88e-02      3.26e-02    7.5e-04
  27200      1.40e+00      1.36e-02      5.11e-02    7.5e-04
  27300      1.35e+00      3.21e-02      4.93e-02    7.5e-04
  27400      1.35e+00      1.75e-02      4.91e-02    7.5e-04
  27500      1.30e+00      1.69e-02      4.76e-02    7.5e-04
  27600      1.74e+00      1.40e-02      6.34e-02    7.5e-04
  27700      1.14e+00      5.62e-02      4.14e-02    7.5e-04
  27800      2.24e+00      4.52e-02      8.17e-02    7.5e-04
  27900      1.61e+00      3.55e-02      5.89e-02    7.5e-04
  28000      3.57e+00      6.41e-02      1.30e-01    7.5e-04
  28100      1.02e+00      1.34e-02      3.74e-02    7.5e-04
  28200      2.60e+00      4.22e-02      9.48e-02    7.5e-04
  28300      1.69e+00      3.48e-02      6.16e-02    7.5e-04
  28400      1.36e+00      1.82e-02      4.98e-02    7.5e-04
  28500      1.07e+00      2.33e-02      3.89e-02    7.5e-04
  28600      2.22e+00      1.27e-02      8.11e-02    7.5e-04
  28700      1.37e+00      1.99e-02      4.99e-02    7.5e-04
  28800      1.53e+00      2.92e-02      5.57e-02    7.5e-04
  28900      1.50e+00      2.78e-02      5.49e-02    7.5e-04
  29000      1.62e+00      2.27e-02      5.91e-02    7.5e-04
  29100      1.60e+00      2.32e-02      5.84e-02    7.5e-04
  29200      1.91e+00      1.32e-02      6.96e-02    7.5e-04
